,source_TD_label,source_Network,source_coordX,source_coordY,source_coordZ,target_TD_label,target_Network,target_coordX,target_coordY,target_coordZ,value
874,ParaCent,SSM,12,-32,76,SFG,FPN,-24,12,64,0.62
875,ParaCent,SSM,12,-32,76,ITG,FPN,60,-52,-12,0.66
876,ParaCent,SSM,12,-32,76,ACC,FPN,24,44,-16,0.7
877,ParaCent,SSM,12,-32,76,MFG,FPN,32,56,-12,0.68
878,ParaCent,SSM,12,-32,76,PreCent,FPN,48,8,32,0.66
879,ParaCent,SSM,12,-32,76,PreCent,FPN,-40,4,32,0.63
880,ParaCent,SSM,12,-32,76,MFG,FPN,40,44,16,0.64
881,ParaCent,SSM,12,-32,76,IPL,FPN,48,-44,44,0.65
882,ParaCent,SSM,12,-32,76,MFG,FPN,32,16,56,0.62
883,ParaCent,SSM,12,-32,76,PrCu,Salience,12,-40,52,0.63
884,ParaCent,SSM,12,-32,76,Supramarginal,Salience,56,-44,36,0.62
885,ParaCent,SSM,12,-32,76,MFG,Salience,44,0,48,0.63
886,ParaCent,SSM,12,-32,76,MFG,Salience,32,32,28,0.61
887,ParaCent,SSM,12,-32,76,IFG,Salience,48,24,8,0.66
888,ParaCent,SSM,12,-32,76,PrCu,SSM,-8,-52,60,0.68
889,ParaCent,SSM,12,-32,76,CG,SSM,-12,-16,40,0.66
890,ParaCent,SSM,12,-32,76,ParaCent,SSM,-8,-32,72,0.68
891,PostCent,SSM,-52,-24,44,SFG,CON,-16,-4,72,0.63
892,PostCent,SSM,-52,-24,44,MTG,DMN,-40,-76,24,0.72
893,PostCent,SSM,-52,-24,44,mFG,DMN,4,68,-4,0.65
894,PostCent,SSM,-52,-24,44,mFG,DMN,8,48,-16,0.63
895,PostCent,SSM,-52,-24,44,mFG,DMN,-16,64,-8,0.66
896,PostCent,SSM,-52,-24,44,MTG,DMN,-44,-60,20,0.7
897,PostCent,SSM,-52,-24,44,STG,DMN,-44,12,-36,0.66
898,PostCent,SSM,-52,-24,44,MTG,DMN,-44,-64,36,0.63
899,PostCent,SSM,-52,-24,44,PrCu,DMN,-40,-76,44,0.62
900,PostCent,SSM,-52,-24,44,IFG,FPN,-48,12,24,0.66
901,PostCent,SSM,-52,-24,44,SFG,FPN,-24,12,64,0.66
902,PostCent,SSM,-52,-24,44,ITG,FPN,60,-52,-12,0.69
903,PostCent,SSM,-52,-24,44,ACC,FPN,24,44,-16,0.71
904,PostCent,SSM,-52,-24,44,MFG,FPN,32,56,-12,0.65
905,PostCent,SSM,-52,-24,44,PreCent,FPN,48,8,32,0.65
906,PostCent,SSM,-52,-24,44,PreCent,FPN,-40,4,32,0.63
907,PostCent,SSM,-52,-24,44,MFG,FPN,40,44,16,0.63
908,PostCent,SSM,-52,-24,44,IPL,FPN,48,-44,44,0.65
909,PostCent,SSM,-52,-24,44,MFG,FPN,32,16,56,0.61
910,PostCent,SSM,-52,-24,44,PrCu,Salience,12,-40,52,0.66
911,PostCent,SSM,-52,-24,44,Supramarginal,Salience,56,-44,36,0.65
912,PostCent,SSM,-52,-24,44,MFG,Salience,44,0,48,0.67
913,PostCent,SSM,-52,-24,44,MFG,Salience,32,32,28,0.64
914,PostCent,SSM,-52,-24,44,Insula,Salience,36,20,4,0.62
915,PostCent,SSM,-52,-24,44,PrCu,SSM,-8,-52,60,0.66
916,PostCent,SSM,-52,-24,44,CG,SSM,-12,-16,40,0.69
917,PostCent,SSM,-52,-24,44,ParaCent,SSM,0,-16,48,0.62
918,PreCent,SSM,28,-16,72,mFG,CON,-4,4,52,0.7
919,PreCent,SSM,28,-16,72,IPL,CON,56,-28,32,0.66
920,PreCent,SSM,28,-16,72,SFG,CON,-16,-4,72,0.65
921,PreCent,SSM,28,-16,72,MTG,DMN,-40,-76,24,0.64
922,PreCent,SSM,28,-16,72,mFG,DMN,4,68,-4,0.65
923,PreCent,SSM,28,-16,72,MTG,DMN,-44,-60,20,0.66
924,PreCent,SSM,28,-16,72,STG,DMN,-44,12,-36,0.62
925,PreCent,SSM,28,-16,72,PrCu,DAN,8,-60,60,0.63
926,PreCent,SSM,28,-16,72,SPL,DAN,24,-60,60,0.65
927,PreCent,SSM,28,-16,72,MFG,DAN,-32,0,56,0.67
928,PreCent,SSM,28,-16,72,IFG,FPN,-48,12,24,0.64
929,PreCent,SSM,28,-16,72,SFG,FPN,-24,12,64,0.65
930,PreCent,SSM,28,-16,72,ITG,FPN,60,-52,-12,0.66
931,PreCent,SSM,28,-16,72,ACC,FPN,24,44,-16,0.7
932,PreCent,SSM,28,-16,72,MFG,FPN,32,56,-12,0.63
933,PreCent,SSM,28,-16,72,PreCent,FPN,48,8,32,0.65
934,PreCent,SSM,28,-16,72,PreCent,FPN,-40,4,32,0.65
935,PreCent,SSM,28,-16,72,MFG,FPN,40,44,16,0.63
936,PreCent,SSM,28,-16,72,IPL,FPN,48,-44,44,0.62
937,PreCent,SSM,28,-16,72,Supramarginal,Salience,56,-44,36,0.65
938,PreCent,SSM,28,-16,72,MFG,Salience,44,0,48,0.64
939,PreCent,SSM,28,-16,72,MFG,Salience,32,32,28,0.67
940,PreCent,SSM,28,-16,72,PrCu,SSM,-8,-52,60,0.63
941,PreCent,SSM,28,-16,72,ParaCent,SSM,-8,-32,72,0.62
942,PreCent,SSM,28,-16,72,ParaCent,SSM,12,-32,76,0.64
943,PreCent,SSM,28,-16,72,PostCent,SSM,-52,-24,44,0.64
944,PostCent,SSM,8,-44,72,MTG,DMN,-40,-76,24,0.64
945,PostCent,SSM,8,-44,72,mFG,DMN,4,68,-4,0.72
946,PostCent,SSM,8,-44,72,mFG,DMN,8,48,-16,0.68
947,PostCent,SSM,8,-44,72,PHG,DMN,-12,-40,0,0.68
948,PostCent,SSM,8,-44,72,mFG,DMN,-16,64,-8,0.69
949,PostCent,SSM,8,-44,72,MTG,DMN,-44,-60,20,0.66
950,PostCent,SSM,8,-44,72,MTG,DMN,-44,-64,36,0.62
951,PostCent,SSM,8,-44,72,PostCing,DMN,-8,-56,28,0.63
952,PostCent,SSM,8,-44,72,PostCing,DMN,-4,-48,12,0.65
953,PostCent,SSM,8,-44,72,MTG,DAN,-52,-64,4,0.62
954,PostCent,SSM,8,-44,72,PrCu,DAN,20,-64,48,0.64
955,PostCent,SSM,8,-44,72,MTG,DAN,48,-60,4,0.64
956,PostCent,SSM,8,-44,72,PreCent,FPN,-44,0,44,0.64
957,PostCent,SSM,8,-44,72,MFG,FPN,48,24,28,0.65
958,PostCent,SSM,8,-44,72,IFG,FPN,-48,12,24,0.72
959,PostCent,SSM,8,-44,72,IPL,FPN,-52,-48,44,0.62
960,PostCent,SSM,8,-44,72,SFG,FPN,-24,12,64,0.65
961,PostCent,SSM,8,-44,72,ITG,FPN,60,-52,-12,0.62
962,PostCent,SSM,8,-44,72,ACC,FPN,24,44,-16,0.63
963,PostCent,SSM,8,-44,72,PreCent,FPN,-40,4,32,0.62
964,PostCent,SSM,8,-44,72,MFG,FPN,-44,40,20,0.63
965,PostCent,SSM,8,-44,72,IPL,FPN,44,-52,48,0.63
966,PostCent,SSM,8,-44,72,PrCu,Salience,12,-40,52,0.68
967,PostCent,SSM,8,-44,72,CG,SSM,-12,-16,40,0.62
968,PostCent,SSM,-24,-32,72,MTG,DMN,-40,-76,24,0.69
969,PostCent,SSM,-24,-32,72,mFG,DMN,4,68,-4,0.7
970,PostCent,SSM,-24,-32,72,mFG,DMN,8,48,-16,0.66
971,PostCent,SSM,-24,-32,72,PHG,DMN,-12,-40,0,0.67
972,PostCent,SSM,-24,-32,72,mFG,DMN,-16,64,-8,0.71
973,PostCent,SSM,-24,-32,72,MTG,DMN,-44,-60,20,0.69
974,PostCent,SSM,-24,-32,72,PrCu,DAN,8,-60,60,0.63
975,PostCent,SSM,-24,-32,72,PrCu,DAN,20,-64,48,0.66
976,PostCent,SSM,-24,-32,72,SPL,DAN,24,-60,60,0.66
977,PostCent,SSM,-24,-32,72,MFG,DAN,-32,0,56,0.67
978,PostCent,SSM,-24,-32,72,MFG,FPN,48,24,28,0.65
979,PostCent,SSM,-24,-32,72,IFG,FPN,-48,12,24,0.65
980,PostCent,SSM,-24,-32,72,SFG,FPN,-24,12,64,0.62
981,PostCent,SSM,-24,-32,72,ACC,FPN,24,44,-16,0.66
982,PostCent,SSM,-24,-32,72,PreCent,FPN,48,8,32,0.66
983,PostCent,SSM,-24,-32,72,SPL,FPN,-28,-56,48,0.64
984,PostCent,SSM,-24,-32,72,IPL,FPN,44,-52,48,0.64
985,PostCent,SSM,-24,-32,72,MFG,FPN,32,16,56,0.63
986,PostCent,SSM,-24,-32,72,PrCu,Salience,12,-40,52,0.69
987,PostCent,SSM,-24,-32,72,MFG,Salience,44,0,48,0.62
988,PostCent,SSM,-24,-32,72,CG,SSM,-12,-16,40,0.67
989,PostCent,SSM,-24,-32,72,mFG,SSM,-8,-20,64,0.65
990,PostCent,SSM,-40,-20,56,SFG,CON,20,-8,64,0.63
991,PostCent,SSM,-40,-20,56,MTG,DMN,-40,-76,24,0.69
992,PostCent,SSM,-40,-20,56,mFG,DMN,4,68,-4,0.74
993,PostCent,SSM,-40,-20,56,mFG,DMN,8,48,-16,0.66
994,PostCent,SSM,-40,-20,56,PHG,DMN,-12,-40,0,0.67
995,PostCent,SSM,-40,-20,56,mFG,DMN,-16,64,-8,0.64
996,PostCent,SSM,-40,-20,56,MTG,DMN,-44,-60,20,0.63
997,PostCent,SSM,-40,-20,56,MTG,DMN,44,-72,28,0.64
998,PostCent,SSM,-40,-20,56,MTG,DMN,-44,-64,36,0.64
999,PostCent,SSM,-40,-20,56,PrCu,DAN,8,-60,60,0.69
1000,PostCent,SSM,-40,-20,56,PreCent,FPN,-44,0,44,0.64
1001,PostCent,SSM,-40,-20,56,MFG,FPN,48,24,28,0.66
1002,PostCent,SSM,-40,-20,56,IFG,FPN,-48,12,24,0.63
1003,PostCent,SSM,-40,-20,56,PrCu,Salience,12,-40,52,0.7
1004,PostCent,SSM,-40,-20,56,CG,SSM,-12,-16,40,0.64
1005,PostCent,SSM,-40,-20,56,ParaCent,SSM,0,-16,48,0.66
1006,PostCent,SSM,-40,-20,56,mFG,SSM,-8,-20,64,0.65
1007,Sub-Gyral,SSM,28,-40,60,MTG,DMN,-40,-76,24,0.69
1008,Sub-Gyral,SSM,28,-40,60,mFG,DMN,8,48,-16,0.63
1009,Sub-Gyral,SSM,28,-40,60,mFG,DMN,-16,64,-8,0.65
1010,Sub-Gyral,SSM,28,-40,60,MTG,DMN,-44,-60,20,0.68
1011,Sub-Gyral,SSM,28,-40,60,STG,DMN,-44,12,-36,0.63
1012,Sub-Gyral,SSM,28,-40,60,PrCu,DAN,8,-60,60,0.62
1013,Sub-Gyral,SSM,28,-40,60,SPL,DAN,24,-60,60,0.62
1014,Sub-Gyral,SSM,28,-40,60,MFG,DAN,-32,0,56,0.61
1015,Sub-Gyral,SSM,28,-40,60,IFG,FPN,-48,12,24,0.62
1016,Sub-Gyral,SSM,28,-40,60,SFG,FPN,-24,12,64,0.62
1017,Sub-Gyral,SSM,28,-40,60,ITG,FPN,60,-52,-12,0.67
1018,Sub-Gyral,SSM,28,-40,60,MFG,FPN,32,56,-12,0.67
1019,Sub-Gyral,SSM,28,-40,60,IFG,Salience,48,24,8,0.66
1020,Sub-Gyral,SSM,28,-40,60,CG,SSM,-12,-16,40,0.63
1021,Sub-Gyral,SSM,28,-40,60,PreCent,SSM,28,-16,72,0.63
1022,Sub-Gyral,SSM,28,-40,60,PostCent,SSM,-24,-32,72,0.64
1023,PostCent,SSM,52,-20,40,MTG,DMN,-40,-76,24,0.7
1024,PostCent,SSM,52,-20,40,mFG,DMN,4,68,-4,0.68
1025,PostCent,SSM,52,-20,40,MTG,DMN,-44,-60,20,0.62
1026,PostCent,SSM,52,-20,40,PrCu,DAN,8,-60,60,0.62
1027,PostCent,SSM,52,-20,40,MTG,DAN,-52,-64,4,0.63
1028,PostCent,SSM,52,-20,40,PreCent,FPN,-44,0,44,0.64
1029,PostCent,SSM,52,-20,40,MFG,FPN,48,24,28,0.68
1030,PostCent,SSM,52,-20,40,IFG,FPN,-48,12,24,0.73
1031,PostCent,SSM,52,-20,40,IPL,FPN,-52,-48,44,0.62
1032,PostCent,SSM,52,-20,40,ITG,FPN,60,-52,-12,0.68
1033,PostCent,SSM,52,-20,40,ACC,FPN,24,44,-16,0.66
1034,PostCent,SSM,52,-20,40,MFG,FPN,32,56,-12,0.62
1035,PostCent,SSM,52,-20,40,PreCent,FPN,48,8,32,0.63
1036,PostCent,SSM,52,-20,40,PreCent,FPN,-40,4,32,0.71
1037,PostCent,SSM,52,-20,40,MFG,FPN,-44,40,20,0.63
1038,PostCent,SSM,-40,-28,68,mFG,CON,-4,4,52,0.65
1039,PostCent,SSM,-40,-28,68,SFG,CON,20,-8,64,0.63
1040,PostCent,SSM,-40,-28,68,MTG,DMN,-40,-76,24,0.64
1041,PostCent,SSM,-40,-28,68,mFG,DMN,4,68,-4,0.71
1042,PostCent,SSM,-40,-28,68,MTG,DMN,-44,-60,20,0.62
1043,PostCent,SSM,-40,-28,68,PrCu,DAN,8,-60,60,0.66
1044,PostCent,SSM,-40,-28,68,SPL,DAN,24,-60,60,0.66
1045,PostCent,SSM,-40,-28,68,PreCent,FPN,-44,0,44,0.63
1046,PostCent,SSM,-40,-28,68,IFG,FPN,-48,12,24,0.63
1047,PostCent,SSM,-40,-28,68,ITG,FPN,60,-52,-12,0.62
1048,PostCent,SSM,-40,-28,68,MFG,FPN,32,56,-12,0.66
1049,PostCent,SSM,-40,-28,68,PrCu,Salience,12,-40,52,0.67
1050,PostCent,SSM,-40,-28,68,IFG,Salience,48,24,8,0.63
1051,PostCent,SSM,-40,-28,68,PrCu,SSM,-8,-52,60,0.62
1052,PostCent,SSM,-40,-28,68,ParaCent,SSM,-8,-32,72,0.7
1053,ParaCent,SSM,20,-28,60,mFG,CON,-4,4,52,0.63
1054,ParaCent,SSM,20,-28,60,MTG,DMN,-40,-76,24,0.64
1055,ParaCent,SSM,20,-28,60,mFG,DMN,4,68,-4,0.68
1056,ParaCent,SSM,20,-28,60,PrCu,DAN,8,-60,60,0.66
1057,ParaCent,SSM,20,-28,60,SPL,DAN,24,-60,60,0.67
1058,ParaCent,SSM,20,-28,60,PreCent,FPN,-44,0,44,0.63
1059,ParaCent,SSM,20,-28,60,IFG,FPN,-48,12,24,0.64
1060,ParaCent,SSM,20,-28,60,ITG,FPN,60,-52,-12,0.63
1061,ParaCent,SSM,20,-28,60,MFG,FPN,32,56,-12,0.66
1062,ParaCent,SSM,20,-28,60,PreCent,FPN,-40,4,32,0.63
1063,ParaCent,SSM,20,-28,60,IFG,Salience,48,24,8,0.62
1064,ParaCent,SSM,20,-28,60,ParaCent,SSM,-8,-32,72,0.63
1065,PreCent,SSM,44,-8,56,MTG,DMN,-40,-76,24,0.74
1066,PreCent,SSM,44,-8,56,mFG,DMN,4,68,-4,0.67
1067,PreCent,SSM,44,-8,56,mFG,DMN,8,48,-16,0.65
1068,PreCent,SSM,44,-8,56,PHG,DMN,-12,-40,0,0.65
1069,PreCent,SSM,44,-8,56,mFG,DMN,-16,64,-8,0.67
1070,PreCent,SSM,44,-8,56,MTG,DMN,-44,-60,20,0.67
1071,PreCent,SSM,44,-8,56,MFG,FPN,48,24,28,0.63
1072,PreCent,SSM,44,-8,56,IFG,FPN,-48,12,24,0.67
1073,PreCent,SSM,44,-8,56,IPL,FPN,-52,-48,44,0.65
1074,PreCent,SSM,44,-8,56,PreCent,FPN,-40,4,32,0.63
1075,Sub-Gyral,SSM,-28,-44,60,MTG,DMN,-40,-76,24,0.64
1076,Sub-Gyral,SSM,-28,-44,60,MTG,DMN,-44,-60,20,0.66
1077,Sub-Gyral,SSM,-28,-44,60,STG,DMN,-44,12,-36,0.61
1078,Sub-Gyral,SSM,-28,-44,60,PrCu,DAN,8,-60,60,0.66
1079,Sub-Gyral,SSM,-28,-44,60,PreCent,FPN,-44,0,44,0.62
1080,Sub-Gyral,SSM,-28,-44,60,IFG,FPN,-48,12,24,0.64
1081,Sub-Gyral,SSM,-28,-44,60,IPL,FPN,-52,-48,44,0.62
1082,Sub-Gyral,SSM,-28,-44,60,ACC,FPN,24,44,-16,0.63
1083,Sub-Gyral,SSM,-28,-44,60,PreCent,FPN,48,8,32,0.62
1084,Sub-Gyral,SSM,-28,-44,60,MFG,Salience,32,32,28,0.62
1085,mFG,SSM,12,-16,76,mFG,CON,-4,4,52,0.63
1086,mFG,SSM,12,-16,76,IPL,CON,56,-28,32,0.62
1087,mFG,SSM,12,-16,76,MTG,DMN,-40,-76,24,0.62
1088,mFG,SSM,12,-16,76,MFG,DMN,-36,20,52,0.62
1089,mFG,SSM,12,-16,76,IFG,FPN,-48,12,24,0.67
1090,mFG,SSM,12,-16,76,ACC,FPN,24,44,-16,0.63
1091,mFG,SSM,12,-16,76,MFG,FPN,32,56,-12,0.62
1092,mFG,SSM,12,-16,76,PreCent,FPN,-40,4,32,0.63
1093,SPL,SSM,24,-44,68,mFG,DMN,8,48,-16,0.66
1094,SPL,SSM,24,-44,68,PHG,DMN,-12,-40,0,0.67
1095,SPL,SSM,24,-44,68,mFG,DMN,-16,64,-8,0.65
1096,SPL,SSM,24,-44,68,MTG,DMN,44,-72,28,0.64
1097,SPL,SSM,24,-44,68,PreCent,FPN,-44,0,44,0.65
1098,SPL,SSM,24,-44,68,IFG,Salience,36,32,-4,0.62
1099,SPL,SSM,24,-44,68,CG,Salience,0,32,28,0.64
1100,IPL,SSM,-44,-32,48,MTG,DMN,-44,-60,20,0.64
1101,IPL,SSM,-44,-32,48,PrCu,DAN,8,-60,60,0.62
1102,IPL,SSM,-44,-32,48,SPL,DAN,24,-60,60,0.62
1103,IPL,SSM,-44,-32,48,MFG,FPN,32,56,-12,0.61
1104,IPL,SSM,-44,-32,48,IFG,Salience,48,24,8,0.64
1105,IPL,SSM,-44,-32,48,ParaCent,SSM,-8,-32,72,0.66
1106,Sub-Gyral,SSM,-20,-32,60,mFG,DMN,4,68,-4,0.67
1107,Sub-Gyral,SSM,-20,-32,60,mFG,DMN,8,48,-16,0.65
1108,Sub-Gyral,SSM,-20,-32,60,PHG,DMN,-12,-40,0,0.63
1109,Sub-Gyral,SSM,-20,-32,60,mFG,DMN,-16,64,-8,0.65
1110,Sub-Gyral,SSM,-20,-32,60,MTG,DMN,-44,-60,20,0.63
1111,Sub-Gyral,SSM,-20,-32,60,IFG,FPN,-48,12,24,0.63
1112,PreCent,SSM,-12,-16,76,MTG,DMN,-40,-76,24,0.64
1113,PreCent,SSM,-12,-16,76,mFG,DMN,-16,64,-8,0.63
1114,PreCent,SSM,-12,-16,76,MTG,DMN,-44,-60,20,0.65
1115,PreCent,SSM,-12,-16,76,STG,DMN,-44,12,-36,0.62
1116,PreCent,SSM,-12,-16,76,SPL,DAN,24,-60,60,0.62
1117,PreCent,SSM,-12,-16,76,SFG,FPN,-24,12,64,0.66
1118,PostCent,SSM,44,-20,56,mFG,CON,-4,4,52,0.64
1119,PostCent,SSM,44,-20,56,mFG,DMN,4,68,-4,0.65
1120,PostCent,SSM,44,-20,56,MTG,DMN,-44,-60,20,0.62
1121,PostCent,SSM,44,-20,56,SPL,DAN,24,-60,60,0.62
1122,PostCent,SSM,44,-20,56,ACC,FPN,24,44,-16,0.64
1123,PostCent,SSM,44,-20,56,MFG,FPN,32,56,-12,0.63
1124,PreCent,SSM,-40,-16,68,MTG,DMN,-40,-76,24,0.67
1125,PreCent,SSM,-40,-16,68,mFG,DMN,4,68,-4,0.64
1126,PreCent,SSM,-40,-16,68,MFG,FPN,48,24,28,0.63
1127,PreCent,SSM,-40,-16,68,IFG,FPN,-48,12,24,0.66
1128,PreCent,SSM,-40,-16,68,PreCent,FPN,-40,4,32,0.64
1129,PostCent,SSM,-16,-44,72,mFG,DMN,8,48,-16,0.62
1130,PostCent,SSM,-16,-44,72,PHG,DMN,-12,-40,0,0.62
1131,PostCent,SSM,-16,-44,72,mFG,DMN,-16,64,-8,0.65
1132,PostCent,SSM,-16,-44,72,IPL,SSM,-44,-32,48,0.65
1133,ParaCent,SSM,4,-28,60,PHG,DMN,-12,-40,0,0.63
1134,ParaCent,SSM,4,-28,60,MFG,FPN,48,24,28,0.62
1135,SFG,VAN,-8,12,68,mFG,SSM,12,-16,76,0.62
1136,STG,VAN,52,-44,20,PrCu,DMN,16,-64,24,0.63
1137,STG,VAN,-56,-52,8,IPL,CON,56,-28,32,0.62
1138,Culmen,Visual,16,-48,-8,STG,DMN,44,16,-32,0.71
1139,Culmen,Visual,16,-48,-8,IPL,DAN,-32,-48,48,0.66
1140,Culmen,Visual,16,-48,-8,PreCent,FPN,-44,0,44,0.61
1141,Culmen,Visual,16,-48,-8,IPL,FPN,-52,-48,44,0.64
1142,Culmen,Visual,16,-48,-8,PrCu,FPN,36,-64,40,0.62
1143,Culmen,Visual,16,-48,-8,MFG,FPN,40,20,40,0.64
1144,Culmen,Visual,16,-48,-8,SFG,Salience,-28,52,20,0.63
1145,MOG,Visual,40,-72,16,Insula,Auditory,-32,-28,12,0.62
1146,MOG,Visual,40,-72,16,STG,DMN,44,16,-32,0.61
1147,MOG,Visual,40,-72,16,mFG,DMN,8,56,4,0.65
1148,MOG,Visual,40,-72,16,ACC,DMN,-4,44,-8,0.62
1149,MOG,Visual,40,-72,16,SFG,VAN,-8,12,68,0.61
1150,Cu,Visual,8,-72,12,STG,DMN,44,16,-32,0.69
1151,Cu,Visual,8,-72,12,IPL,DAN,-32,-48,48,0.64
1152,Cu,Visual,8,-72,12,MFG,FPN,40,20,40,0.62
1153,LG,Visual,-8,-80,8,IPL,FPN,44,-52,48,0.63
1154,LG,Visual,-8,-80,8,MFG,Salience,44,0,48,0.61
1155,LG,Visual,-8,-80,8,mFG,SSM,12,-16,76,0.62
1156,MOG,Visual,-28,-80,20,STG,DMN,44,16,-32,0.7
1157,LG,Visual,20,-64,0,STG,DMN,44,16,-32,0.65
1158,MOG,Visual,-24,-92,20,STG,DMN,44,16,-32,0.65
1159,FFG,Visual,28,-60,-8,SFG,DMN,-20,44,40,0.64
1160,Declive,Visual,-16,-72,-8,STG,DMN,44,16,-32,0.63
1161,LG,Visual,-16,-68,4,STG,DMN,44,16,-32,0.63
1162,FFG,Visual,44,-80,-12,SFG,DMN,-20,44,40,0.62
1163,FFG,Visual,-48,-76,-8,STG,DMN,44,16,-32,0.62
1164,Cu,Visual,-16,-92,32,STG,DMN,44,16,-32,0.62
