,source_TD_label,source_Network,source_coordX,source_coordY,source_coordZ,target_TD_label,target_Network,target_coordX,target_coordY,target_coordZ,value
745,LG,Visual,20,-64,0,CG,SSM,8,0,44,0.71
746,LG,Visual,20,-64,0,mFG,SSM,-8,-20,64,0.72
747,LG,Visual,20,-64,0,ParaCent,SSM,-8,-32,72,0.74
748,LG,Visual,20,-64,0,ParaCent,SSM,12,-32,76,0.68
749,LG,Visual,20,-64,0,PreCent,SSM,28,-16,72,0.68
750,LG,Visual,20,-64,0,PostCent,SSM,-24,-32,72,0.7
751,LG,Visual,20,-64,0,Sub-Gyral,SSM,28,-40,60,0.67
752,MOG,Visual,-24,-92,20,mFG,CON,-4,4,52,0.77
753,MOG,Visual,-24,-92,20,SFG,CON,20,-8,64,0.77
754,MOG,Visual,-24,-92,20,CG,CON,-12,-4,44,0.73
755,MOG,Visual,-24,-92,20,MTG,DMN,-40,-76,24,0.75
756,MOG,Visual,-24,-92,20,mFG,DMN,4,68,-4,0.7
757,MOG,Visual,-24,-92,20,PrCu,DAN,20,-64,48,0.71
758,MOG,Visual,-24,-92,20,IPL,DAN,-32,-48,48,0.77
759,MOG,Visual,-24,-92,20,MFG,DAN,-32,0,56,0.69
760,MOG,Visual,-24,-92,20,MFG,DAN,28,-4,52,0.67
761,MOG,Visual,-24,-92,20,IFG,FPN,-48,12,24,0.73
762,MOG,Visual,-24,-92,20,PrCu,Salience,12,-40,52,0.78
763,MOG,Visual,-24,-92,20,Supramarginal,Salience,56,-44,36,0.71
764,MOG,Visual,-24,-92,20,MFG,Salience,32,32,28,0.73
765,MOG,Visual,-24,-92,20,PrCu,SSM,-8,-52,60,0.78
766,MOG,Visual,-24,-92,20,CG,SSM,-12,-16,40,0.75
767,MOG,Visual,-24,-92,20,ParaCent,SSM,0,-16,48,0.78
768,MOG,Visual,-24,-92,20,CG,SSM,8,0,44,0.76
769,MOG,Visual,-24,-92,20,mFG,SSM,-8,-20,64,0.77
770,MOG,Visual,-24,-92,20,ParaCent,SSM,-8,-32,72,0.69
771,MOG,Visual,-24,-92,20,ParaCent,SSM,12,-32,76,0.76
772,MOG,Visual,-24,-92,20,PostCent,SSM,-52,-24,44,0.75
773,MOG,Visual,-24,-92,20,PostCent,SSM,8,-44,72,0.76
774,MOG,Visual,-24,-92,20,PostCent,SSM,-40,-20,56,0.72
775,MOG,Visual,-24,-92,20,Sub-Gyral,SSM,28,-40,60,0.72
776,MOG,Visual,-24,-92,20,PostCent,SSM,52,-20,40,0.69
777,MOG,Visual,-24,-92,20,PostCent,SSM,-40,-28,68,0.73
778,MOG,Visual,-24,-92,20,ParaCent,SSM,20,-28,60,0.68
779,MOG,Visual,-24,-92,20,PreCent,SSM,44,-8,56,0.71
780,MOG,Visual,-24,-92,20,Sub-Gyral,SSM,-28,-44,60,0.71
781,MOG,Visual,-24,-92,20,mFG,SSM,12,-16,76,0.74
782,MOG,Visual,-24,-92,20,SPL,SSM,24,-44,68,0.7
783,MOG,Visual,-24,-92,20,IPL,SSM,-44,-32,48,0.7
784,MOG,Visual,-24,-92,20,Sub-Gyral,SSM,-20,-32,60,0.67
785,MOG,Visual,-24,-92,20,PreCent,SSM,-12,-16,76,0.73
786,MOG,Visual,-24,-92,20,STG,VAN,52,-28,-4,0.69
787,FFG,Visual,28,-60,-8,mFG,CON,-4,4,52,0.77
788,FFG,Visual,28,-60,-8,IPL,CON,56,-28,32,0.77
789,FFG,Visual,28,-60,-8,SFG,CON,20,-8,64,0.77
790,FFG,Visual,28,-60,-8,CG,CON,-12,-4,44,0.71
791,FFG,Visual,28,-60,-8,MTG,DMN,-40,-76,24,0.79
792,FFG,Visual,28,-60,-8,mFG,DMN,4,68,-4,0.78
793,FFG,Visual,28,-60,-8,STG,DMN,44,16,-32,0.69
794,FFG,Visual,28,-60,-8,CG,DMN,8,-48,32,0.68
795,FFG,Visual,28,-60,-8,PrCu,DAN,8,-60,60,0.79
796,FFG,Visual,28,-60,-8,PrCu,DAN,20,-64,48,0.69
797,FFG,Visual,28,-60,-8,PrCu,DAN,-28,-72,36,0.71
798,FFG,Visual,28,-60,-8,MFG,DAN,-32,0,56,0.7
799,FFG,Visual,28,-60,-8,MFG,DAN,28,-4,52,0.69
800,FFG,Visual,28,-60,-8,MFG,FPN,48,24,28,0.73
801,FFG,Visual,28,-60,-8,PreCent,FPN,48,8,32,0.7
802,FFG,Visual,28,-60,-8,PreCent,FPN,-40,4,32,0.69
803,FFG,Visual,28,-60,-8,PrCu,Salience,12,-40,52,0.78
804,FFG,Visual,28,-60,-8,Supramarginal,Salience,56,-44,36,0.78
805,FFG,Visual,28,-60,-8,MFG,Salience,44,0,48,0.72
806,FFG,Visual,28,-60,-8,PrCu,SSM,-8,-52,60,0.75
807,FFG,Visual,28,-60,-8,CG,SSM,-12,-16,40,0.73
808,FFG,Visual,28,-60,-8,ParaCent,SSM,0,-16,48,0.77
809,FFG,Visual,28,-60,-8,CG,SSM,8,0,44,0.69
810,FFG,Visual,28,-60,-8,mFG,SSM,-8,-20,64,0.69
811,FFG,Visual,28,-60,-8,ParaCent,SSM,-8,-32,72,0.75
812,FFG,Visual,28,-60,-8,PreCent,SSM,28,-16,72,0.7
813,FFG,Visual,28,-60,-8,PostCent,SSM,-24,-32,72,0.73
814,FFG,Visual,28,-60,-8,Sub-Gyral,SSM,28,-40,60,0.7
815,FFG,Visual,28,-60,-8,PostCent,SSM,52,-20,40,0.74
816,FFG,Visual,28,-60,-8,ParaCent,SSM,20,-28,60,0.73
817,FFG,Visual,28,-60,-8,PreCent,SSM,44,-8,56,0.67
818,FFG,Visual,28,-60,-8,mFG,SSM,12,-16,76,0.68
819,Declive,Visual,-16,-72,-8,STG,Auditory,-60,-24,12,0.71
820,Declive,Visual,-16,-72,-8,mFG,CON,-4,4,52,0.73
821,Declive,Visual,-16,-72,-8,IPL,CON,56,-28,32,0.73
822,Declive,Visual,-16,-72,-8,SFG,CON,20,-8,64,0.71
823,Declive,Visual,-16,-72,-8,MTG,DMN,-40,-76,24,0.74
824,Declive,Visual,-16,-72,-8,mFG,DMN,4,68,-4,0.76
825,Declive,Visual,-16,-72,-8,MTG,DMN,44,-72,28,0.74
826,Declive,Visual,-16,-72,-8,STG,DMN,-44,12,-36,0.7
827,Declive,Visual,-16,-72,-8,STG,DMN,44,16,-32,0.73
828,Declive,Visual,-16,-72,-8,PrCu,DMN,4,-60,36,0.71
829,Declive,Visual,-16,-72,-8,PostCing,DMN,-12,-56,16,0.7
830,Declive,Visual,-16,-72,-8,PostCing,DMN,-4,-48,12,0.69
831,Declive,Visual,-16,-72,-8,SFG,DMN,-16,28,52,0.68
832,Declive,Visual,-16,-72,-8,PrCu,DAN,8,-60,60,0.73
833,Declive,Visual,-16,-72,-8,MTG,DAN,-52,-64,4,0.67
834,Declive,Visual,-16,-72,-8,FFG,DAN,-44,-60,-8,0.67
835,Declive,Visual,-16,-72,-8,PreCent,FPN,-44,0,44,0.73
836,Declive,Visual,-16,-72,-8,MFG,FPN,48,24,28,0.73
837,Declive,Visual,-16,-72,-8,IPL,FPN,-52,-48,44,0.68
838,Declive,Visual,-16,-72,-8,SFG,FPN,-24,12,64,0.68
839,Declive,Visual,-16,-72,-8,ACC,FPN,24,44,-16,0.69
840,Declive,Visual,-16,-72,-8,MFG,FPN,32,56,-12,0.69
841,Declive,Visual,-16,-72,-8,MFG,FPN,-44,40,20,0.68
842,Declive,Visual,-16,-72,-8,PrCu,Salience,12,-40,52,0.71
843,Declive,Visual,-16,-72,-8,Supramarginal,Salience,56,-44,36,0.73
844,Declive,Visual,-16,-72,-8,MFG,Salience,44,0,48,0.72
845,Declive,Visual,-16,-72,-8,IFG,Salience,48,24,8,0.68
846,Declive,Visual,-16,-72,-8,IFG,Salience,36,32,-4,0.67
847,Declive,Visual,-16,-72,-8,PrCu,SSM,-8,-52,60,0.71
848,Declive,Visual,-16,-72,-8,CG,SSM,-12,-16,40,0.68
849,Declive,Visual,-16,-72,-8,ParaCent,SSM,-8,-32,72,0.69
850,Declive,Visual,-16,-72,-8,ParaCent,SSM,20,-28,60,0.68
851,LG,Visual,-16,-68,4,STG,Auditory,-60,-24,12,0.7
852,LG,Visual,-16,-68,4,mFG,CON,-4,4,52,0.69
853,LG,Visual,-16,-68,4,IPL,CON,56,-28,32,0.72
854,LG,Visual,-16,-68,4,SFG,CON,20,-8,64,0.7
855,LG,Visual,-16,-68,4,CG,CON,-12,-4,44,0.75
856,LG,Visual,-16,-68,4,MTG,DMN,-40,-76,24,0.79
857,LG,Visual,-16,-68,4,mFG,DMN,4,68,-4,0.83
858,LG,Visual,-16,-68,4,MTG,DMN,44,-72,28,0.73
859,LG,Visual,-16,-68,4,STG,DMN,44,16,-32,0.7
860,LG,Visual,-16,-68,4,PrCu,DMN,4,-60,36,0.68
861,LG,Visual,-16,-68,4,PostCing,DMN,-12,-56,16,0.68
862,LG,Visual,-16,-68,4,PrCu,DAN,8,-60,60,0.79
863,LG,Visual,-16,-68,4,PreCent,FPN,-44,0,44,0.71
864,LG,Visual,-16,-68,4,MFG,FPN,48,24,28,0.76
865,LG,Visual,-16,-68,4,IFG,FPN,-48,12,24,0.7
866,LG,Visual,-16,-68,4,IPL,FPN,-52,-48,44,0.69
867,LG,Visual,-16,-68,4,MFG,FPN,32,56,-12,0.71
868,LG,Visual,-16,-68,4,MFG,FPN,-44,40,20,0.67
869,LG,Visual,-16,-68,4,MFG,FPN,40,44,16,0.7
870,LG,Visual,-16,-68,4,IPL,FPN,48,-44,44,0.69
871,LG,Visual,-16,-68,4,MFG,FPN,32,16,56,0.68
872,LG,Visual,-16,-68,4,PrCu,Salience,12,-40,52,0.82
873,LG,Visual,-16,-68,4,PrCu,SSM,-8,-52,60,0.77
874,LG,Visual,-16,-68,4,CG,SSM,-12,-16,40,0.79
875,LG,Visual,-16,-68,4,ParaCent,SSM,0,-16,48,0.74
876,LG,Visual,-16,-68,4,mFG,SSM,-8,-20,64,0.72
877,LG,Visual,-16,-68,4,ParaCent,SSM,-8,-32,72,0.74
878,LG,Visual,-16,-68,4,PreCent,SSM,28,-16,72,0.72
879,LG,Visual,-16,-68,4,PostCent,SSM,-24,-32,72,0.75
880,LG,Visual,-16,-68,4,PostCent,SSM,-40,-20,56,0.68
881,LG,Visual,-16,-68,4,PostCent,SSM,52,-20,40,0.68
882,FFG,Visual,44,-80,-12,mFG,CON,-4,4,52,0.69
883,FFG,Visual,44,-80,-12,IPL,CON,56,-28,32,0.74
884,FFG,Visual,44,-80,-12,SFG,CON,20,-8,64,0.69
885,FFG,Visual,44,-80,-12,MTG,DMN,-40,-76,24,0.79
886,FFG,Visual,44,-80,-12,mFG,DMN,4,68,-4,0.78
887,FFG,Visual,44,-80,-12,MTG,DMN,44,-72,28,0.71
888,FFG,Visual,44,-80,-12,STG,DMN,44,16,-32,0.7
889,FFG,Visual,44,-80,-12,PrCu,DAN,8,-60,60,0.78
890,FFG,Visual,44,-80,-12,PrCu,DAN,20,-64,48,0.69
891,FFG,Visual,44,-80,-12,PrCu,DAN,-28,-72,36,0.68
892,FFG,Visual,44,-80,-12,MFG,DAN,-32,0,56,0.67
893,FFG,Visual,44,-80,-12,PreCent,FPN,-44,0,44,0.75
894,FFG,Visual,44,-80,-12,MFG,FPN,48,24,28,0.76
895,FFG,Visual,44,-80,-12,IPL,FPN,-52,-48,44,0.71
896,FFG,Visual,44,-80,-12,SFG,FPN,-24,12,64,0.73
897,FFG,Visual,44,-80,-12,ITG,FPN,60,-52,-12,0.7
898,FFG,Visual,44,-80,-12,ACC,FPN,24,44,-16,0.71
899,FFG,Visual,44,-80,-12,MFG,FPN,32,56,-12,0.72
900,FFG,Visual,44,-80,-12,PreCent,FPN,-40,4,32,0.68
901,FFG,Visual,44,-80,-12,MFG,FPN,-44,40,20,0.69
902,FFG,Visual,44,-80,-12,PrCu,Salience,12,-40,52,0.74
903,FFG,Visual,44,-80,-12,Supramarginal,Salience,56,-44,36,0.74
904,FFG,Visual,44,-80,-12,MFG,Salience,44,0,48,0.7
905,FFG,Visual,44,-80,-12,IFG,Salience,36,32,-4,0.69
906,FFG,Visual,44,-80,-12,PrCu,SSM,-8,-52,60,0.7
907,FFG,Visual,44,-80,-12,ParaCent,SSM,-8,-32,72,0.71
908,FFG,Visual,44,-80,-12,PostCent,SSM,-24,-32,72,0.7
909,FFG,Visual,44,-80,-12,ParaCent,SSM,20,-28,60,0.69
910,FFG,Visual,-48,-76,-8,mFG,CON,-4,4,52,0.75
911,FFG,Visual,-48,-76,-8,IPL,CON,56,-28,32,0.74
912,FFG,Visual,-48,-76,-8,SFG,CON,20,-8,64,0.74
913,FFG,Visual,-48,-76,-8,CG,CON,-12,-4,44,0.72
914,FFG,Visual,-48,-76,-8,MTG,DMN,-40,-76,24,0.79
915,FFG,Visual,-48,-76,-8,mFG,DMN,4,68,-4,0.79
916,FFG,Visual,-48,-76,-8,STG,DMN,44,16,-32,0.71
917,FFG,Visual,-48,-76,-8,PrCu,DAN,8,-60,60,0.8
918,FFG,Visual,-48,-76,-8,PrCu,DAN,20,-64,48,0.7
919,FFG,Visual,-48,-76,-8,PrCu,DAN,-28,-72,36,0.68
920,FFG,Visual,-48,-76,-8,MFG,DAN,-32,0,56,0.68
921,FFG,Visual,-48,-76,-8,PreCent,FPN,-44,0,44,0.68
922,FFG,Visual,-48,-76,-8,MFG,FPN,48,24,28,0.74
923,FFG,Visual,-48,-76,-8,PreCent,FPN,48,8,32,0.68
924,FFG,Visual,-48,-76,-8,PrCu,Salience,12,-40,52,0.76
925,FFG,Visual,-48,-76,-8,Supramarginal,Salience,56,-44,36,0.75
926,FFG,Visual,-48,-76,-8,MFG,Salience,44,0,48,0.71
927,FFG,Visual,-48,-76,-8,PrCu,SSM,-8,-52,60,0.73
928,FFG,Visual,-48,-76,-8,CG,SSM,-12,-16,40,0.76
929,FFG,Visual,-48,-76,-8,ParaCent,SSM,0,-16,48,0.74
930,FFG,Visual,-48,-76,-8,ParaCent,SSM,-8,-32,72,0.76
931,FFG,Visual,-48,-76,-8,PreCent,SSM,28,-16,72,0.73
932,FFG,Visual,-48,-76,-8,PostCent,SSM,-24,-32,72,0.73
933,FFG,Visual,-48,-76,-8,Sub-Gyral,SSM,28,-40,60,0.7
934,FFG,Visual,-48,-76,-8,PostCent,SSM,52,-20,40,0.72
935,FFG,Visual,-48,-76,-8,ParaCent,SSM,20,-28,60,0.69
936,Cu,Visual,-16,-92,32,mFG,CON,-4,4,52,0.71
937,Cu,Visual,-16,-92,32,IPL,CON,56,-28,32,0.72
938,Cu,Visual,-16,-92,32,SFG,CON,20,-8,64,0.7
939,Cu,Visual,-16,-92,32,MTG,DMN,-40,-76,24,0.78
940,Cu,Visual,-16,-92,32,mFG,DMN,4,68,-4,0.76
941,Cu,Visual,-16,-92,32,MTG,DMN,44,-72,28,0.68
942,Cu,Visual,-16,-92,32,STG,DMN,44,16,-32,0.73
943,Cu,Visual,-16,-92,32,PrCu,DAN,8,-60,60,0.72
944,Cu,Visual,-16,-92,32,PrCu,DAN,20,-64,48,0.69
945,Cu,Visual,-16,-92,32,IPL,DAN,-32,-48,48,0.68
946,Cu,Visual,-16,-92,32,PrCu,DAN,-28,-72,36,0.71
947,Cu,Visual,-16,-92,32,PreCent,FPN,-44,0,44,0.68
948,Cu,Visual,-16,-92,32,IFG,FPN,-48,12,24,0.7
949,Cu,Visual,-16,-92,32,SFG,FPN,-24,12,64,0.69
950,Cu,Visual,-16,-92,32,ITG,FPN,60,-52,-12,0.71
951,Cu,Visual,-16,-92,32,PrCu,Salience,12,-40,52,0.78
952,Cu,Visual,-16,-92,32,Supramarginal,Salience,56,-44,36,0.71
953,Cu,Visual,-16,-92,32,MFG,Salience,32,32,28,0.71
954,Cu,Visual,-16,-92,32,PrCu,SSM,-8,-52,60,0.71
955,Cu,Visual,-16,-92,32,CG,SSM,-12,-16,40,0.72
956,Cu,Visual,-16,-92,32,ParaCent,SSM,0,-16,48,0.71
957,Cu,Visual,-16,-92,32,CG,SSM,8,0,44,0.69
958,Cu,Visual,-16,-92,32,mFG,SSM,-8,-20,64,0.72
959,Cu,Visual,-16,-92,32,ParaCent,SSM,12,-32,76,0.68
960,Cu,Visual,-16,-92,32,Sub-Gyral,SSM,-20,-32,60,0.68
961,Cu,Visual,16,-88,36,mFG,CON,-4,4,52,0.67
962,Cu,Visual,16,-88,36,IPL,CON,56,-28,32,0.73
963,Cu,Visual,16,-88,36,MTG,DMN,-40,-76,24,0.75
964,Cu,Visual,16,-88,36,mFG,DMN,4,68,-4,0.75
965,Cu,Visual,16,-88,36,MTG,DMN,44,-72,28,0.7
966,Cu,Visual,16,-88,36,STG,DMN,44,16,-32,0.71
967,Cu,Visual,16,-88,36,SFG,DMN,-12,40,52,0.68
968,Cu,Visual,16,-88,36,PrCu,DAN,8,-60,60,0.72
969,Cu,Visual,16,-88,36,PreCent,FPN,-44,0,44,0.75
970,Cu,Visual,16,-88,36,MFG,FPN,48,24,28,0.71
971,Cu,Visual,16,-88,36,IFG,FPN,-48,12,24,0.68
972,Cu,Visual,16,-88,36,IPL,FPN,-52,-48,44,0.71
973,Cu,Visual,16,-88,36,SFG,FPN,-24,12,64,0.72
974,Cu,Visual,16,-88,36,ITG,FPN,60,-52,-12,0.71
975,Cu,Visual,16,-88,36,ACC,FPN,24,44,-16,0.71
976,Cu,Visual,16,-88,36,MFG,FPN,32,56,-12,0.7
977,Cu,Visual,16,-88,36,PrCu,Salience,12,-40,52,0.72
978,Cu,Visual,16,-88,36,Supramarginal,Salience,56,-44,36,0.72
979,Cu,Visual,16,-88,36,MFG,Salience,44,0,48,0.71
980,Cu,Visual,16,-88,36,IFG,Salience,36,32,-4,0.71
981,Cu,Visual,16,-88,36,mFG,Salience,0,16,44,0.68
982,Cu,Visual,16,-88,36,PrCu,SSM,-8,-52,60,0.68
983,PrCu,Visual,28,-76,24,mFG,CON,-4,4,52,0.71
984,PrCu,Visual,28,-76,24,IPL,CON,56,-28,32,0.72
985,PrCu,Visual,28,-76,24,SFG,CON,20,-8,64,0.7
986,PrCu,Visual,28,-76,24,CG,CON,-12,-4,44,0.69
987,PrCu,Visual,28,-76,24,MTG,DMN,-40,-76,24,0.76
988,PrCu,Visual,28,-76,24,mFG,DMN,4,68,-4,0.76
989,PrCu,Visual,28,-76,24,STG,DMN,44,16,-32,0.7
990,PrCu,Visual,28,-76,24,PrCu,DAN,8,-60,60,0.75
991,PrCu,Visual,28,-76,24,MFG,FPN,48,24,28,0.73
992,PrCu,Visual,28,-76,24,MFG,FPN,32,56,-12,0.68
993,PrCu,Visual,28,-76,24,MFG,FPN,-44,40,20,0.67
994,PrCu,Visual,28,-76,24,PrCu,Salience,12,-40,52,0.71
995,PrCu,Visual,28,-76,24,Supramarginal,Salience,56,-44,36,0.72
996,PrCu,Visual,28,-76,24,MFG,Salience,44,0,48,0.7
997,PrCu,Visual,28,-76,24,PrCu,SSM,-8,-52,60,0.71
998,PrCu,Visual,28,-76,24,CG,SSM,-12,-16,40,0.72
999,PrCu,Visual,28,-76,24,ParaCent,SSM,0,-16,48,0.71
1000,PrCu,Visual,28,-76,24,ParaCent,SSM,-8,-32,72,0.72
1001,PrCu,Visual,28,-76,24,PreCent,SSM,28,-16,72,0.68
1002,PrCu,Visual,28,-76,24,PostCent,SSM,-24,-32,72,0.71
1003,PrCu,Visual,28,-76,24,PostCent,SSM,52,-20,40,0.68
1004,LG,Visual,20,-84,-4,mFG,CON,-4,4,52,0.71
1005,LG,Visual,20,-84,-4,IPL,CON,56,-28,32,0.72
1006,LG,Visual,20,-84,-4,SFG,CON,20,-8,64,0.69
1007,LG,Visual,20,-84,-4,MTG,DMN,-40,-76,24,0.75
1008,LG,Visual,20,-84,-4,mFG,DMN,4,68,-4,0.73
1009,LG,Visual,20,-84,-4,MTG,DMN,44,-72,28,0.67
1010,LG,Visual,20,-84,-4,STG,DMN,44,16,-32,0.69
1011,LG,Visual,20,-84,-4,STG,DMN,52,-60,36,0.67
1012,LG,Visual,20,-84,-4,PrCu,DAN,8,-60,60,0.71
1013,LG,Visual,20,-84,-4,PrCu,DAN,20,-64,48,0.68
1014,LG,Visual,20,-84,-4,PreCent,FPN,-44,0,44,0.7
1015,LG,Visual,20,-84,-4,MFG,FPN,48,24,28,0.67
1016,LG,Visual,20,-84,-4,IPL,FPN,-52,-48,44,0.68
1017,LG,Visual,20,-84,-4,SFG,FPN,-24,12,64,0.68
1018,LG,Visual,20,-84,-4,ITG,FPN,60,-52,-12,0.68
1019,LG,Visual,20,-84,-4,PrCu,Salience,12,-40,52,0.75
1020,LG,Visual,20,-84,-4,Supramarginal,Salience,56,-44,36,0.71
1021,LG,Visual,20,-84,-4,MFG,Salience,44,0,48,0.68
1022,LG,Visual,20,-84,-4,PrCu,SSM,-8,-52,60,0.72
1023,Cu,Visual,16,-76,32,mFG,CON,-4,4,52,0.72
1024,Cu,Visual,16,-76,32,IPL,CON,56,-28,32,0.69
1025,Cu,Visual,16,-76,32,SFG,CON,20,-8,64,0.7
1026,Cu,Visual,16,-76,32,MTG,DMN,-40,-76,24,0.75
1027,Cu,Visual,16,-76,32,mFG,DMN,4,68,-4,0.76
1028,Cu,Visual,16,-76,32,MTG,DMN,44,-72,28,0.72
1029,Cu,Visual,16,-76,32,STG,DMN,44,16,-32,0.7
1030,Cu,Visual,16,-76,32,PrCu,DAN,8,-60,60,0.72
1031,Cu,Visual,16,-76,32,MFG,FPN,48,24,28,0.69
1032,Cu,Visual,16,-76,32,IPL,FPN,-52,-48,44,0.67
1033,Cu,Visual,16,-76,32,SFG,FPN,-24,12,64,0.7
1034,Cu,Visual,16,-76,32,MFG,FPN,32,56,-12,0.7
1035,Cu,Visual,16,-76,32,MFG,FPN,-44,40,20,0.7
1036,Cu,Visual,16,-76,32,PrCu,Salience,12,-40,52,0.68
1037,Cu,Visual,16,-76,32,Supramarginal,Salience,56,-44,36,0.7
1038,Cu,Visual,16,-76,32,MFG,Salience,44,0,48,0.67
1039,Cu,Visual,16,-76,32,PrCu,SSM,-8,-52,60,0.69
1040,Cu,Visual,16,-76,32,ParaCent,SSM,-8,-32,72,0.67
1041,LG,Visual,-16,-52,0,mFG,CON,-4,4,52,0.72
1042,LG,Visual,-16,-52,0,IPL,CON,56,-28,32,0.71
1043,LG,Visual,-16,-52,0,SFG,CON,20,-8,64,0.7
1044,LG,Visual,-16,-52,0,CG,CON,-12,-4,44,0.68
1045,LG,Visual,-16,-52,0,MTG,DMN,-40,-76,24,0.76
1046,LG,Visual,-16,-52,0,mFG,DMN,4,68,-4,0.73
1047,LG,Visual,-16,-52,0,PrCu,DAN,8,-60,60,0.68
1048,LG,Visual,-16,-52,0,PrCu,DAN,-28,-72,36,0.68
1049,LG,Visual,-16,-52,0,PrCu,Salience,12,-40,52,0.78
1050,LG,Visual,-16,-52,0,Supramarginal,Salience,56,-44,36,0.7
1051,LG,Visual,-16,-52,0,MFG,Salience,32,32,28,0.68
1052,LG,Visual,-16,-52,0,PrCu,SSM,-8,-52,60,0.74
1053,LG,Visual,-16,-52,0,CG,SSM,-12,-16,40,0.72
1054,LG,Visual,-16,-52,0,ParaCent,SSM,0,-16,48,0.74
1055,LG,Visual,-16,-52,0,mFG,SSM,-8,-20,64,0.71
1056,LG,Visual,-16,-52,0,ParaCent,SSM,-8,-32,72,0.67
1057,LG,Visual,-16,-52,0,ParaCent,SSM,12,-32,76,0.67
1058,Declive,Visual,40,-64,-8,MTG,DMN,-40,-76,24,0.76
1059,Declive,Visual,40,-64,-8,mFG,DMN,4,68,-4,0.74
1060,Declive,Visual,40,-64,-8,MTG,DMN,44,-72,28,0.72
1061,Declive,Visual,40,-64,-8,STG,DMN,44,16,-32,0.68
1062,Declive,Visual,40,-64,-8,PostCing,DMN,-12,-56,16,0.7
1063,Declive,Visual,40,-64,-8,PrCu,DAN,8,-60,60,0.69
1064,Declive,Visual,40,-64,-8,PrCu,DAN,20,-64,48,0.69
1065,Declive,Visual,40,-64,-8,FFG,DAN,-44,-60,-8,0.67
1066,Declive,Visual,40,-64,-8,PreCent,FPN,-44,0,44,0.73
1067,Declive,Visual,40,-64,-8,IFG,FPN,-48,12,24,0.68
1068,Declive,Visual,40,-64,-8,IPL,FPN,-52,-48,44,0.67
1069,Declive,Visual,40,-64,-8,PrCu,Salience,12,-40,52,0.77
1070,Declive,Visual,40,-64,-8,PrCu,SSM,-8,-52,60,0.71
1071,Declive,Visual,40,-64,-8,CG,SSM,-12,-16,40,0.69
1072,Declive,Visual,40,-64,-8,ParaCent,SSM,0,-16,48,0.71
1073,Declive,Visual,40,-64,-8,mFG,SSM,-8,-20,64,0.69
1074,Declive,Visual,40,-64,-8,PostCent,SSM,-40,-20,56,0.69
1075,Cu,Visual,24,-88,24,mFG,CON,-4,4,52,0.67
1076,Cu,Visual,24,-88,24,IPL,CON,56,-28,32,0.69
1077,Cu,Visual,24,-88,24,SFG,CON,20,-8,64,0.68
1078,Cu,Visual,24,-88,24,MTG,DMN,-40,-76,24,0.75
1079,Cu,Visual,24,-88,24,mFG,DMN,4,68,-4,0.76
1080,Cu,Visual,24,-88,24,MTG,DMN,44,-72,28,0.7
1081,Cu,Visual,24,-88,24,STG,DMN,44,16,-32,0.72
1082,Cu,Visual,24,-88,24,PrCu,DAN,8,-60,60,0.75
1083,Cu,Visual,24,-88,24,MFG,FPN,48,24,28,0.72
1084,Cu,Visual,24,-88,24,MFG,FPN,32,56,-12,0.69
1085,Cu,Visual,24,-88,24,MFG,FPN,-44,40,20,0.7
1086,Cu,Visual,24,-88,24,PrCu,Salience,12,-40,52,0.68
1087,Cu,Visual,24,-88,24,Supramarginal,Salience,56,-44,36,0.7
1088,Cu,Visual,24,-88,24,PrCu,SSM,-8,-52,60,0.68
1089,Cu,Visual,24,-88,24,CG,SSM,-12,-16,40,0.68
1090,Cu,Visual,24,-88,24,ParaCent,SSM,-8,-32,72,0.68
1091,Cu,Visual,4,-72,24,mFG,CON,-4,4,52,0.68
1092,Cu,Visual,4,-72,24,IPL,CON,56,-28,32,0.69
1093,Cu,Visual,4,-72,24,MTG,DMN,-40,-76,24,0.76
1094,Cu,Visual,4,-72,24,mFG,DMN,4,68,-4,0.75
1095,Cu,Visual,4,-72,24,MTG,DMN,44,-72,28,0.72
1096,Cu,Visual,4,-72,24,STG,DMN,44,16,-32,0.71
1097,Cu,Visual,4,-72,24,PostCing,DMN,-12,-56,16,0.69
1098,Cu,Visual,4,-72,24,PrCu,DAN,8,-60,60,0.7
1099,Cu,Visual,4,-72,24,PrCu,DAN,-28,-72,36,0.68
1100,Cu,Visual,4,-72,24,PreCent,FPN,-44,0,44,0.71
1101,Cu,Visual,4,-72,24,IPL,FPN,-52,-48,44,0.68
1102,Cu,Visual,4,-72,24,SFG,FPN,-24,12,64,0.69
1103,Cu,Visual,4,-72,24,ITG,FPN,60,-52,-12,0.7
1104,Cu,Visual,4,-72,24,PrCu,Salience,12,-40,52,0.71
1105,Cu,Visual,4,-72,24,Supramarginal,Salience,56,-44,36,0.68
1106,Cu,Visual,4,-72,24,PrCu,SSM,-8,-52,60,0.69
1107,ITG,Visual,-44,-72,0,mFG,CON,-4,4,52,0.68
1108,ITG,Visual,-44,-72,0,IPL,CON,56,-28,32,0.7
1109,ITG,Visual,-44,-72,0,MTG,DMN,-40,-76,24,0.76
1110,ITG,Visual,-44,-72,0,mFG,DMN,4,68,-4,0.76
1111,ITG,Visual,-44,-72,0,MTG,DMN,44,-72,28,0.72
1112,ITG,Visual,-44,-72,0,STG,DMN,44,16,-32,0.7
1113,ITG,Visual,-44,-72,0,PrCu,DMN,4,-60,36,0.7
