,source_TD_label,source_Network,source_coordX,source_coordY,source_coordZ,target_TD_label,target_Network,target_coordX,target_coordY,target_coordZ,value
746,PreCent,SSM,-40,-16,68,Insula,CON,-44,0,8,0.31
747,PreCent,SSM,-40,-16,68,PostCing,DMN,-8,-56,28,0.36
748,PostCent,SSM,-16,-44,72,ParaCent,SSM,12,-32,76,0.34
749,PostCent,SSM,-16,-44,72,PreCent,SSM,28,-16,72,0.35
750,ParaCent,SSM,4,-28,60,SPL,FPN,32,-52,44,0.35
751,mFG,SSM,4,-16,60,,DMN,-48,-44,0,0.29
752,mFG,SSM,4,-16,60,ParaCent,SSM,20,-28,60,0.33
753,IPL,SSM,48,-28,48,PostCent,SSM,-16,-44,72,0.28
754,IPL,SSM,48,-28,48,PreCent,SSM,36,-16,44,0.29
755,PreCent,SSM,-48,-12,36,mFG,CON,8,8,52,0.29
756,Claustrum,SSM,36,-8,12,mFG,CON,-4,4,52,0.28
757,SFG,VAN,-8,12,68,STG,Auditory,-48,-28,4,0.33
758,SFG,VAN,-8,12,68,Insula,Auditory,-48,-36,24,0.31
759,SFG,VAN,-8,12,68,MTG,DMN,-40,-76,24,0.39
760,SFG,VAN,-8,12,68,PHG,DMN,-12,-40,0,0.39
761,SFG,VAN,-8,12,68,PrCu,DMN,4,-60,36,0.33
762,SFG,VAN,-8,12,68,CG,DMN,8,-48,32,0.37
763,SFG,VAN,-8,12,68,PostCing,DMN,12,-52,16,0.33
764,SFG,VAN,-8,12,68,MTG,DMN,-56,-28,-4,0.38
765,SFG,VAN,-8,12,68,MTG,DMN,-68,-40,-4,0.35
766,SFG,VAN,-8,12,68,SFG,DMN,12,28,60,0.29
767,SFG,VAN,-8,12,68,MTG,DAN,-52,-64,4,0.34
768,SFG,VAN,-8,12,68,PrCu,DAN,20,-64,48,0.34
769,SFG,VAN,-8,12,68,MTG,DAN,48,-60,4,0.3
770,SFG,VAN,-8,12,68,MFG,FPN,40,44,16,0.31
771,SFG,VAN,-8,12,68,CG,Salience,-12,24,24,0.28
772,SFG,VAN,-8,12,68,CG,Salience,12,24,28,0.32
773,STG,VAN,52,-44,20,STG,Auditory,-40,-32,16,0.33
774,STG,VAN,52,-44,20,STG,Auditory,-48,-28,4,0.31
775,STG,VAN,52,-44,20,SFG,CON,-16,-4,72,0.28
776,STG,VAN,52,-44,20,MTG,DMN,-40,-76,24,0.43
777,STG,VAN,52,-44,20,PHG,DMN,-12,-40,0,0.39
778,STG,VAN,52,-44,20,STG,DMN,-44,12,-36,0.31
779,STG,VAN,52,-44,20,PrCu,DMN,4,-60,36,0.28
780,STG,VAN,52,-44,20,PostCing,DMN,-4,-48,12,0.29
781,STG,VAN,52,-44,20,CG,DMN,8,-48,32,0.37
782,STG,VAN,52,-44,20,CG,DMN,-4,-36,44,0.28
783,STG,VAN,52,-44,20,PostCing,DMN,12,-52,16,0.29
784,STG,VAN,52,-44,20,MFG,DMN,-36,20,52,0.31
785,STG,VAN,52,-44,20,ACC,DMN,8,44,-4,0.32
786,STG,VAN,52,-44,20,SFG,DMN,12,28,60,0.32
787,STG,VAN,52,-44,20,STG,DMN,48,-52,28,0.28
788,STG,VAN,52,-44,20,PrCu,DAN,8,-60,60,0.35
789,STG,VAN,52,-44,20,PrCu,DAN,20,-64,48,0.31
790,STG,VAN,52,-44,20,MFG,FPN,40,44,16,0.35
791,STG,VAN,52,-44,20,CG,Salience,-12,24,24,0.28
792,STG,VAN,-56,-52,8,STG,Auditory,-40,-32,16,0.33
793,STG,VAN,-56,-52,8,STG,Auditory,-60,-24,12,0.29
794,STG,VAN,-56,-52,8,STG,Auditory,-48,-28,4,0.36
795,STG,VAN,-56,-52,8,Insula,Auditory,-48,-36,24,0.32
796,STG,VAN,-56,-52,8,MTG,DMN,-40,-76,24,0.36
797,STG,VAN,-56,-52,8,PHG,DMN,-12,-40,0,0.34
798,STG,VAN,-56,-52,8,STG,DMN,-44,12,-36,0.31
799,STG,VAN,-56,-52,8,CG,DMN,8,-48,32,0.33
800,STG,VAN,-56,-52,8,SFG,DMN,12,56,40,0.33
801,STG,VAN,-56,-52,8,PrCu,DAN,8,-60,60,0.33
802,STG,VAN,-56,-52,8,PrCu,DAN,20,-64,48,0.32
803,STG,VAN,-56,-52,8,MTG,DAN,48,-60,4,0.28
804,STG,VAN,-56,-40,12,Insula,Auditory,44,-24,20,0.31
805,STG,VAN,-56,-40,12,mFG,DMN,-16,64,-8,0.3
806,STG,VAN,-56,-40,12,SFG,DMN,-12,40,52,0.29
807,STG,VAN,-56,-40,12,SFG,DMN,8,64,20,0.31
808,STG,VAN,-56,-40,12,mFG,DMN,8,56,4,0.28
809,STG,VAN,-56,-40,12,MTG,DAN,-52,-64,4,0.38
810,STG,VAN,-56,-40,12,PreCent,FPN,-44,0,44,-0.32
811,STG,VAN,-56,-40,12,MFG,FPN,48,24,28,-0.28
812,STG,VAN,-56,-40,12,PreCent,FPN,-40,4,32,-0.34
813,STG,VAN,-56,-40,12,SFG,VAN,-8,12,68,0.35
814,STG,VAN,-56,-40,12,STG,VAN,52,-44,20,0.38
815,STG,VAN,-56,-40,12,STG,VAN,-56,-52,8,0.36
816,STG,VAN,52,-32,8,Insula,Auditory,64,-32,20,0.37
817,STG,VAN,52,-32,8,Insula,Auditory,44,-24,20,0.3
818,STG,VAN,52,-32,8,LN,CON,36,0,-4,0.32
819,STG,VAN,52,-32,8,MTG,DMN,-44,-60,20,0.28
820,STG,VAN,52,-32,8,MTG,DMN,-44,-64,36,0.36
821,STG,VAN,52,-32,8,CG,DMN,-4,-36,44,0.3
822,STG,VAN,52,-32,8,IPL,DAN,-32,-48,48,-0.29
823,STG,VAN,52,-32,8,PrCu,FPN,36,-64,40,-0.35
824,STG,VAN,52,-32,8,MFG,FPN,-36,56,4,-0.28
825,STG,VAN,52,-32,8,Insula,Salience,-36,20,0,0.38
826,STG,VAN,52,-32,8,mFG,Salience,0,16,44,0.3
827,STG,VAN,52,-32,8,PrCu,SSM,-8,-52,60,0.28
828,STG,VAN,52,-32,8,CG,SSM,-12,-16,40,0.3
829,STG,VAN,52,-32,8,PreCent,SSM,44,-8,56,0.28
830,STG,VAN,52,-32,8,ParaCent,SSM,4,-28,60,0.28
831,STG,VAN,52,-32,8,SFG,VAN,-8,12,68,0.38
832,STG,VAN,52,-32,8,STG,VAN,52,-44,20,0.35
833,STG,VAN,52,-28,-4,PreCent,Auditory,-56,-8,12,0.33
834,STG,VAN,52,-28,-4,SFG,CON,20,-8,64,0.32
835,STG,VAN,52,-28,-4,SFG,CON,-16,-4,72,0.29
836,STG,VAN,52,-28,-4,mFG,DMN,4,68,-4,0.31
837,STG,VAN,52,-28,-4,MTG,DMN,-44,-60,20,0.34
838,STG,VAN,52,-28,-4,MTG,DMN,-44,-64,36,0.3
839,STG,VAN,52,-28,-4,CG,DMN,-4,-36,44,0.34
840,STG,VAN,52,-28,-4,PreCent,FPN,-44,0,44,0.28
841,STG,VAN,52,-28,-4,MFG,FPN,48,24,28,0.3
842,STG,VAN,52,-28,-4,PrCu,Salience,12,-40,52,0.35
843,STG,VAN,52,-28,-4,Supramarginal,Salience,56,-44,36,0.34
844,STG,VAN,52,-28,-4,MFG,Salience,44,0,48,0.32
845,STG,VAN,52,-28,-4,IFG,Salience,48,24,8,0.29
846,STG,VAN,52,-28,-4,CG,Salience,-12,24,24,0.31
847,STG,VAN,52,-28,-4,ParaCent,SSM,20,-28,60,0.29
848,STG,VAN,56,-48,12,STG,Auditory,-60,-24,12,0.31
849,STG,VAN,56,-48,12,PreCent,Auditory,-56,-8,12,0.29
850,STG,VAN,56,-48,12,mFG,DMN,8,48,-16,0.35
851,STG,VAN,56,-48,12,STG,DMN,-44,12,-36,0.36
852,STG,VAN,56,-48,12,STG,DMN,44,16,-32,0.29
853,STG,VAN,56,-48,12,CG,DMN,8,-48,32,0.29
854,STG,VAN,56,-48,12,CG,DMN,-4,-36,44,0.29
855,STG,VAN,56,-48,12,SFG,DMN,24,32,48,0.34
856,STG,VAN,56,-48,12,SFG,DMN,12,56,40,0.36
857,STG,VAN,56,-48,12,PrCu,DAN,8,-60,60,0.41
858,IFG,VAN,52,32,0,MTG,DAN,-52,-64,4,0.32
859,IFG,VAN,52,32,0,PreCent,FPN,-40,4,32,-0.3
860,IFG,VAN,52,32,0,SFG,VAN,-8,12,68,0.31
861,IFG,VAN,52,32,0,STG,VAN,52,-44,20,0.31
862,IFG,VAN,-48,24,0,CG,CON,-12,-4,44,0.28
863,IFG,VAN,-48,24,0,MFG,FPN,40,20,40,0.34
864,IFG,VAN,-48,24,0,PreCent,SSM,44,-8,56,0.28
865,IFG,VAN,-48,24,0,ParaCent,SSM,4,-28,60,0.3
866,Culmen,Visual,16,-48,-8,Insula,Auditory,64,-32,20,0.31
867,Culmen,Visual,16,-48,-8,Transverse Temporal,Auditory,56,-16,8,0.29
868,Culmen,Visual,16,-48,-8,STG,Auditory,-40,-32,16,0.28
869,Culmen,Visual,16,-48,-8,Insula,Auditory,44,-24,20,0.31
870,Culmen,Visual,16,-48,-8,Insula,Auditory,-52,-20,24,0.28
871,Culmen,Visual,16,-48,-8,PreCent,Auditory,56,-4,12,0.38
872,Culmen,Visual,16,-48,-8,IPL,CON,56,-28,32,0.3
873,Culmen,Visual,16,-48,-8,LN,CON,36,0,-4,0.3
874,Culmen,Visual,16,-48,-8,mFG,DMN,-16,64,-8,0.39
875,Culmen,Visual,16,-48,-8,MTG,DMN,-68,-24,-16,0.34
876,Culmen,Visual,16,-48,-8,PrCu,DMN,-40,-76,44,0.33
877,Culmen,Visual,16,-48,-8,CG,DMN,8,-48,32,0.3
878,Culmen,Visual,16,-48,-8,PostCing,DMN,12,-52,16,0.36
879,Culmen,Visual,16,-48,-8,SFG,DMN,-12,40,52,0.29
880,Culmen,Visual,16,-48,-8,SFG,DMN,-12,56,40,0.32
881,Culmen,Visual,16,-48,-8,SFG,DMN,8,64,20,0.31
882,Culmen,Visual,16,-48,-8,ACC,DMN,8,44,-4,0.32
883,Culmen,Visual,16,-48,-8,MTG,DAN,-52,-64,4,0.32
884,Culmen,Visual,16,-48,-8,ITG,FPN,60,-52,-12,0.29
885,Culmen,Visual,16,-48,-8,PrCu,Salience,12,-40,52,-0.34
886,Culmen,Visual,16,-48,-8,Supramarginal,Salience,56,-44,36,-0.29
887,Culmen,Visual,16,-48,-8,MFG,Salience,32,32,28,0.31
888,Culmen,Visual,16,-48,-8,PostCent,SSM,-40,-28,68,0.3
889,Culmen,Visual,16,-48,-8,STG,VAN,52,-44,20,0.32
890,Culmen,Visual,16,-48,-8,STG,VAN,-56,-52,8,0.36
891,Culmen,Visual,16,-48,-8,STG,VAN,56,-48,12,0.36
892,MOG,Visual,40,-72,16,STG,Auditory,-40,-32,16,0.32
893,MOG,Visual,40,-72,16,STG,Auditory,-48,-28,4,0.3
894,MOG,Visual,40,-72,16,Insula,Auditory,-48,-36,24,0.28
895,MOG,Visual,40,-72,16,MTG,DMN,-40,-76,24,0.45
896,MOG,Visual,40,-72,16,PHG,DMN,-12,-40,0,0.33
897,MOG,Visual,40,-72,16,STG,DMN,-44,12,-36,0.36
898,MOG,Visual,40,-72,16,PrCu,DMN,4,-60,36,0.32
899,MOG,Visual,40,-72,16,PostCing,DMN,-4,-48,12,0.34
900,MOG,Visual,40,-72,16,PrCu,DMN,16,-64,24,0.3
901,MOG,Visual,40,-72,16,MFG,DMN,-36,20,52,0.28
902,MOG,Visual,40,-72,16,PrCu,DAN,8,-60,60,0.32
903,MOG,Visual,40,-72,16,PrCu,DAN,20,-64,48,0.37
904,MOG,Visual,40,-72,16,MTG,DAN,48,-60,4,0.33
905,MOG,Visual,40,-72,16,STG,VAN,-56,-40,12,0.36
906,MOG,Visual,40,-72,16,Culmen,Visual,16,-48,-8,0.36
907,Cu,Visual,8,-72,12,Insula,Auditory,44,-24,20,0.28
908,Cu,Visual,8,-72,12,mFG,DMN,-16,64,-8,0.3
909,Cu,Visual,8,-72,12,MTG,DMN,-68,-24,-16,0.28
910,Cu,Visual,8,-72,12,PostCing,DMN,-8,-56,28,-0.28
911,Cu,Visual,8,-72,12,SFG,DMN,8,64,20,0.28
912,Cu,Visual,8,-72,12,MTG,DAN,-52,-64,4,0.38
913,Cu,Visual,8,-72,12,PreCent,FPN,-44,0,44,-0.28
914,Cu,Visual,8,-72,12,MFG,FPN,48,24,28,-0.3
915,Cu,Visual,8,-72,12,IPL,FPN,-52,-48,44,-0.28
916,Cu,Visual,8,-72,12,PreCent,FPN,-40,4,32,-0.33
917,Cu,Visual,8,-72,12,PrCu,Salience,12,-40,52,-0.33
918,Cu,Visual,8,-72,12,SFG,VAN,-8,12,68,0.35
919,Cu,Visual,8,-72,12,STG,VAN,52,-44,20,0.36
920,Cu,Visual,8,-72,12,STG,VAN,-56,-52,8,0.32
921,Cu,Visual,8,-72,12,MOG,Visual,40,-72,16,0.41
922,LG,Visual,-8,-80,8,STG,Auditory,-48,-28,4,0.31
923,LG,Visual,-8,-80,8,Insula,Auditory,-48,-36,24,0.29
924,LG,Visual,-8,-80,8,MTG,DMN,-40,-76,24,0.3
925,LG,Visual,-8,-80,8,PHG,DMN,-12,-40,0,0.33
926,LG,Visual,-8,-80,8,PrCu,DMN,4,-60,36,0.36
927,LG,Visual,-8,-80,8,PostCing,DMN,-4,-48,12,0.44
928,LG,Visual,-8,-80,8,MFG,DMN,-36,20,52,0.3
929,LG,Visual,-8,-80,8,SFG,DMN,-20,44,40,0.28
930,LG,Visual,-8,-80,8,PrCu,DAN,20,-64,48,0.42
931,LG,Visual,-8,-80,8,MTG,DAN,48,-60,4,0.43
932,LG,Visual,-8,-80,8,STG,VAN,-56,-40,12,0.34
933,LG,Visual,-8,-80,8,IFG,VAN,52,32,0,0.3
934,LG,Visual,-8,-80,8,Cu,Visual,8,-72,12,0.3
935,MOG,Visual,-28,-80,20,STG,Auditory,-40,-32,16,0.41
936,MOG,Visual,-28,-80,20,STG,Auditory,-48,-28,4,0.35
937,MOG,Visual,-28,-80,20,Insula,Auditory,-48,-36,24,0.3
938,MOG,Visual,-28,-80,20,PostCent,Auditory,60,-16,28,0.31
939,MOG,Visual,-28,-80,20,MTG,DMN,-40,-76,24,0.43
940,MOG,Visual,-28,-80,20,PHG,DMN,-12,-40,0,0.32
941,MOG,Visual,-28,-80,20,STG,DMN,-44,12,-36,0.32
942,MOG,Visual,-28,-80,20,CG,DMN,8,-48,32,0.3
943,MOG,Visual,-28,-80,20,PrCu,DAN,20,-64,48,0.33
944,MOG,Visual,-28,-80,20,STG,VAN,-56,-40,12,0.31
945,MOG,Visual,-28,-80,20,IFG,VAN,52,32,0,0.29
946,MOG,Visual,-28,-80,20,Culmen,Visual,16,-48,-8,0.34
947,MOG,Visual,-28,-80,20,MOG,Visual,40,-72,16,0.32
948,MOG,Visual,-28,-80,20,Cu,Visual,8,-72,12,0.36
949,LG,Visual,20,-64,0,IPL,CON,56,-28,32,0.29
950,LG,Visual,20,-64,0,mFG,DMN,-16,64,-8,0.43
951,LG,Visual,20,-64,0,PrCu,DMN,-40,-76,44,0.29
952,LG,Visual,20,-64,0,PostCing,DMN,-8,-56,28,-0.34
953,LG,Visual,20,-64,0,STG,DMN,52,-60,36,-0.29
954,LG,Visual,20,-64,0,MTG,DAN,-52,-64,4,0.4
955,LG,Visual,20,-64,0,PreCent,FPN,-40,4,32,-0.28
956,LG,Visual,20,-64,0,PrCu,Salience,12,-40,52,-0.29
957,LG,Visual,20,-64,0,MFG,Salience,32,32,28,0.3
958,LG,Visual,20,-64,0,SFG,VAN,-8,12,68,0.38
959,LG,Visual,20,-64,0,STG,VAN,52,-44,20,0.37
960,LG,Visual,20,-64,0,STG,VAN,-56,-52,8,0.35
961,LG,Visual,20,-64,0,STG,VAN,56,-48,12,0.28
962,LG,Visual,20,-64,0,MOG,Visual,40,-72,16,0.38
963,LG,Visual,20,-64,0,LG,Visual,-8,-80,8,0.28
964,LG,Visual,20,-64,0,MOG,Visual,-28,-80,20,0.34
965,MOG,Visual,-24,-92,20,MTG,DMN,-40,-76,24,0.32
966,MOG,Visual,-24,-92,20,PHG,DMN,-12,-40,0,0.36
967,MOG,Visual,-24,-92,20,PrCu,DMN,4,-60,36,0.33
968,MOG,Visual,-24,-92,20,PostCing,DMN,-4,-48,12,0.31
969,MOG,Visual,-24,-92,20,PrCu,DAN,20,-64,48,0.33
970,MOG,Visual,-24,-92,20,MTG,DAN,48,-60,4,0.35
971,MOG,Visual,-24,-92,20,STG,VAN,-56,-40,12,0.32
972,MOG,Visual,-24,-92,20,Culmen,Visual,16,-48,-8,0.3
973,MOG,Visual,-24,-92,20,Cu,Visual,8,-72,12,0.37
974,FFG,Visual,28,-60,-8,MTG,DMN,-40,-76,24,0.3
975,FFG,Visual,28,-60,-8,PHG,DMN,-12,-40,0,0.35
976,FFG,Visual,28,-60,-8,PrCu,DMN,4,-60,36,0.32
977,FFG,Visual,28,-60,-8,PostCing,DMN,-4,-48,12,0.32
978,FFG,Visual,28,-60,-8,PrCu,DAN,20,-64,48,0.31
979,FFG,Visual,28,-60,-8,STG,VAN,-56,-40,12,0.31
980,FFG,Visual,28,-60,-8,Culmen,Visual,16,-48,-8,0.32
981,FFG,Visual,28,-60,-8,Cu,Visual,8,-72,12,0.41
982,FFG,Visual,28,-60,-8,LG,Visual,20,-64,0,0.33
983,Declive,Visual,-16,-72,-8,SFG,CON,12,0,68,-0.28
984,Declive,Visual,-16,-72,-8,mFG,DMN,-16,64,-8,0.33
985,Declive,Visual,-16,-72,-8,PostCing,DMN,-8,-56,28,-0.3
986,Declive,Visual,-16,-72,-8,MTG,DAN,-52,-64,4,0.34
987,Declive,Visual,-16,-72,-8,IPL,FPN,-44,-56,44,-0.29
988,Declive,Visual,-16,-72,-8,PrCu,Salience,12,-40,52,-0.42
989,Declive,Visual,-16,-72,-8,Supramarginal,Salience,56,-44,36,-0.33
990,Declive,Visual,-16,-72,-8,SFG,VAN,-8,12,68,0.31
991,Declive,Visual,-16,-72,-8,STG,VAN,52,-44,20,0.29
992,Declive,Visual,-16,-72,-8,STG,VAN,-56,-52,8,0.29
993,Declive,Visual,-16,-72,-8,MOG,Visual,40,-72,16,0.39
994,Declive,Visual,-16,-72,-8,LG,Visual,-8,-80,8,0.42
995,Declive,Visual,-16,-72,-8,MOG,Visual,-24,-92,20,0.35
996,Declive,Visual,-16,-72,-8,FFG,Visual,28,-60,-8,0.29
997,LG,Visual,-16,-68,4,PHG,DMN,-12,-40,0,0.32
998,LG,Visual,-16,-68,4,PrCu,DMN,4,-60,36,0.31
999,LG,Visual,-16,-68,4,PostCing,DMN,-4,-48,12,0.43
1000,LG,Visual,-16,-68,4,SFG,DMN,-20,44,40,0.36
1001,LG,Visual,-16,-68,4,PrCu,DAN,20,-64,48,0.32
1002,LG,Visual,-16,-68,4,MTG,DAN,48,-60,4,0.29
1003,LG,Visual,-16,-68,4,ParaCent,SSM,20,-28,60,0.29
1004,LG,Visual,-16,-68,4,Sub-Gyral,SSM,-28,-44,60,0.33
1005,LG,Visual,-16,-68,4,PreCent,SSM,36,-16,44,0.28
1006,LG,Visual,-16,-68,4,SFG,VAN,-8,12,68,0.34
1007,LG,Visual,-16,-68,4,Cu,Visual,8,-72,12,0.29
1008,LG,Visual,-16,-68,4,Declive,Visual,-16,-72,-8,0.34
1009,FFG,Visual,44,-80,-12,PrCu,DMN,16,-64,24,0.32
1010,FFG,Visual,44,-80,-12,PostCing,DMN,12,-52,16,0.31
1011,FFG,Visual,44,-80,-12,MTG,DAN,-52,-64,4,0.35
1012,FFG,Visual,44,-80,-12,SFG,VAN,-8,12,68,0.29
1013,FFG,Visual,44,-80,-12,STG,VAN,-56,-52,8,0.28
1014,FFG,Visual,44,-80,-12,Culmen,Visual,16,-48,-8,0.29
1015,FFG,Visual,44,-80,-12,MOG,Visual,40,-72,16,0.33
1016,FFG,Visual,44,-80,-12,Cu,Visual,8,-72,12,0.29
1017,FFG,Visual,44,-80,-12,LG,Visual,-8,-80,8,0.28
1018,FFG,Visual,44,-80,-12,MOG,Visual,-28,-80,20,0.36
1019,FFG,Visual,44,-80,-12,MOG,Visual,-24,-92,20,0.32
1020,FFG,Visual,44,-80,-12,FFG,Visual,28,-60,-8,0.37
1021,FFG,Visual,44,-80,-12,LG,Visual,-16,-68,4,0.31
1022,FFG,Visual,-48,-76,-8,STG,Auditory,-40,-32,16,0.37
1023,FFG,Visual,-48,-76,-8,STG,Auditory,-48,-28,4,0.29
1024,FFG,Visual,-48,-76,-8,PreCent,Auditory,56,-4,12,0.31
1025,FFG,Visual,-48,-76,-8,MTG,DMN,-40,-76,24,0.34
1026,FFG,Visual,-48,-76,-8,CG,DMN,8,-48,32,0.3
1027,FFG,Visual,-48,-76,-8,PostCing,DMN,12,-52,16,0.34
1028,FFG,Visual,-48,-76,-8,ACC,DMN,8,44,-4,0.32
1029,FFG,Visual,-48,-76,-8,STG,VAN,-56,-52,8,0.3
1030,FFG,Visual,-48,-76,-8,Culmen,Visual,16,-48,-8,0.28
1031,FFG,Visual,-48,-76,-8,MOG,Visual,40,-72,16,0.31
1032,FFG,Visual,-48,-76,-8,LG,Visual,20,-64,0,0.31
1033,FFG,Visual,-48,-76,-8,FFG,Visual,28,-60,-8,0.28
1034,FFG,Visual,-48,-76,-8,FFG,Visual,44,-80,-12,0.33
1035,Cu,Visual,-16,-92,32,STG,Auditory,-48,-28,4,0.33
1036,Cu,Visual,-16,-92,32,Insula,Auditory,-48,-36,24,0.3
1037,Cu,Visual,-16,-92,32,MTG,DMN,-40,-76,24,0.34
1038,Cu,Visual,-16,-92,32,PHG,DMN,-12,-40,0,0.34
1039,Cu,Visual,-16,-92,32,PrCu,DMN,4,-60,36,0.29
1040,Cu,Visual,-16,-92,32,PostCing,DMN,-4,-48,12,0.36
1041,Cu,Visual,-16,-92,32,MFG,DMN,-36,20,52,0.28
1042,Cu,Visual,-16,-92,32,PrCu,DAN,20,-64,48,0.38
1043,Cu,Visual,-16,-92,32,MTG,DAN,48,-60,4,0.31
1044,Cu,Visual,-16,-92,32,SFG,VAN,-8,12,68,0.38
1045,Cu,Visual,-16,-92,32,STG,VAN,-56,-40,12,0.31
1046,Cu,Visual,-16,-92,32,IFG,VAN,52,32,0,0.28
1047,Cu,Visual,-16,-92,32,Cu,Visual,8,-72,12,0.31
1048,Cu,Visual,-16,-92,32,Declive,Visual,-16,-72,-8,0.34
1049,Cu,Visual,16,-88,36,SFG,CON,20,-8,64,-0.29
1050,Cu,Visual,16,-88,36,mFG,DMN,-16,64,-8,0.3
1051,Cu,Visual,16,-88,36,PostCing,DMN,-8,-56,28,-0.28
1052,Cu,Visual,16,-88,36,MTG,DAN,-52,-64,4,0.3
1053,Cu,Visual,16,-88,36,PrCu,Salience,12,-40,52,-0.28
1054,Cu,Visual,16,-88,36,MOG,Visual,40,-72,16,0.39
1055,Cu,Visual,16,-88,36,LG,Visual,-8,-80,8,0.37
1056,Cu,Visual,16,-88,36,MOG,Visual,-24,-92,20,0.48
1057,Cu,Visual,16,-88,36,FFG,Visual,28,-60,-8,0.33
1058,PrCu,Visual,28,-76,24,STG,Auditory,-48,-28,4,0.3
1059,PrCu,Visual,28,-76,24,PostCent,Auditory,60,-16,28,0.28
1060,PrCu,Visual,28,-76,24,MTG,DMN,-40,-76,24,0.28
1061,PrCu,Visual,28,-76,24,PHG,DMN,-12,-40,0,0.33
1062,PrCu,Visual,28,-76,24,PostCing,DMN,-4,-48,12,0.29
1063,PrCu,Visual,28,-76,24,PrCu,DMN,16,-64,24,0.28
1064,PrCu,Visual,28,-76,24,SFG,DMN,12,56,40,0.3
1065,PrCu,Visual,28,-76,24,SFG,DMN,-20,44,40,0.37
1066,PrCu,Visual,28,-76,24,PostCent,SSM,-24,-32,72,0.28
1067,PrCu,Visual,28,-76,24,Sub-Gyral,SSM,-28,-44,60,0.34
1068,PrCu,Visual,28,-76,24,mFG,SSM,12,-16,76,0.29
1069,PrCu,Visual,28,-76,24,SFG,VAN,-8,12,68,0.28
1070,PrCu,Visual,28,-76,24,STG,VAN,52,-44,20,0.28
1071,PrCu,Visual,28,-76,24,IFG,VAN,52,32,0,0.28
1072,LG,Visual,20,-84,-4,PHG,DMN,-12,-40,0,0.32
1073,LG,Visual,20,-84,-4,PrCu,DAN,20,-64,48,0.29
1074,LG,Visual,20,-84,-4,MTG,DAN,48,-60,4,0.33
1075,LG,Visual,20,-84,-4,Cu,Visual,8,-72,12,0.32
1076,LG,Visual,20,-84,-4,MOG,Visual,-24,-92,20,0.32
1077,LG,Visual,20,-84,-4,FFG,Visual,28,-60,-8,0.28
1078,LG,Visual,20,-84,-4,Declive,Visual,-16,-72,-8,0.36
1079,LG,Visual,20,-84,-4,Cu,Visual,16,-88,36,0.48
1080,Cu,Visual,16,-76,32,Insula,Auditory,64,-32,20,0.38
1081,Cu,Visual,16,-76,32,Insula,Auditory,44,-24,20,0.31
1082,Cu,Visual,16,-76,32,IPL,CON,56,-28,32,0.33
1083,Cu,Visual,16,-76,32,mFG,DMN,-16,64,-8,0.45
1084,Cu,Visual,16,-76,32,PrCu,DMN,-40,-76,44,0.33
1085,Cu,Visual,16,-76,32,MFG,Salience,32,32,28,0.29
1086,Cu,Visual,16,-76,32,ParaCent,SSM,0,-16,48,0.3
1087,Cu,Visual,16,-76,32,STG,VAN,52,-44,20,0.34
1088,Cu,Visual,16,-76,32,STG,VAN,-56,-52,8,0.33
1089,Cu,Visual,16,-76,32,STG,VAN,56,-48,12,0.28
1090,Cu,Visual,16,-76,32,FFG,Visual,-48,-76,-8,0.29
1091,LG,Visual,-16,-52,0,STG,Auditory,-40,-32,16,0.34
1092,LG,Visual,-16,-52,0,Insula,Auditory,-48,-36,24,0.28
1093,LG,Visual,-16,-52,0,PostCent,Auditory,60,-16,28,0.28
1094,LG,Visual,-16,-52,0,MTG,DMN,-40,-76,24,0.34
1095,LG,Visual,-16,-52,0,STG,VAN,-56,-40,12,0.31
1096,LG,Visual,-16,-52,0,Culmen,Visual,16,-48,-8,0.36
1097,LG,Visual,-16,-52,0,Cu,Visual,8,-72,12,0.37
1098,LG,Visual,-16,-52,0,LG,Visual,20,-64,0,0.32
1099,LG,Visual,-16,-52,0,FFG,Visual,28,-60,-8,0.29
1100,LG,Visual,-16,-52,0,FFG,Visual,44,-80,-12,0.28
1101,LG,Visual,-16,-52,0,FFG,Visual,-48,-76,-8,0.28
1102,Declive,Visual,40,-64,-8,STG,Auditory,-40,-32,16,0.28
1103,Declive,Visual,40,-64,-8,CG,DMN,8,-48,32,0.29
1104,Declive,Visual,40,-64,-8,PrCu,DMN,16,-64,24,0.32
1105,Declive,Visual,40,-64,-8,PostCing,DMN,12,-52,16,0.35
1106,Declive,Visual,40,-64,-8,MTG,DAN,-52,-64,4,0.3
1107,Declive,Visual,40,-64,-8,STG,VAN,-56,-52,8,0.31
1108,Declive,Visual,40,-64,-8,STG,VAN,56,-48,12,0.29
1109,Declive,Visual,40,-64,-8,Culmen,Visual,16,-48,-8,0.29
1110,Declive,Visual,40,-64,-8,MOG,Visual,40,-72,16,0.3
1111,Declive,Visual,40,-64,-8,LG,Visual,-16,-68,4,0.3
1112,Declive,Visual,40,-64,-8,FFG,Visual,44,-80,-12,0.28
1113,Cu,Visual,24,-88,24,mFG,DMN,-8,52,0,0.32
1114,Cu,Visual,24,-88,24,MTG,DAN,-52,-64,4,0.36
1115,Cu,Visual,24,-88,24,SFG,VAN,-8,12,68,0.37
1116,Cu,Visual,24,-88,24,MOG,Visual,40,-72,16,0.34
1117,Cu,Visual,24,-88,24,LG,Visual,-8,-80,8,0.35
1118,Cu,Visual,24,-88,24,MOG,Visual,-28,-80,20,0.28
